BFE-nummer,BygningsID,EnhedsID,Status,Vejnavn,Nr,Etage,Dør,Postnr,By,Enhedens anvendelse,Enhedens samlede areal,Areal til beboelse,Areal til erhverv,Andet areal,Enhedens andel af fælles adgangsareal,Areal af åben overdækning,Areal af overdækket udestue,Åben tagterrasse areal,Fysisk areal til beboelse,Fysisk areal til erhverv,Antal værelser,Kilde til enhedens arealer,Toiletforhold,Badeforhold,Køkkenforhold,Godkendt tom bolig,Longitude,Latitude,Kommunekode,Ejendomsnummer
134500,e1902d76-8a17-4abc-8a0f-1a4df562879c,94fc7d01-a869-4eb1-8361-204b536fa906,Opført,Øresund Parkvej,10,3,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  90   ,  90   , -,  3   , -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62826347","55,66358777",101,638910
102859,e15a041f-41fa-4a56-b1da-1bfb1564f3b6,21e41a21-281e-47d4-af47-dec05039656d,Opført,Weidekampsgade,35,2,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  83   ,  83   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58265573","55,66696594",101,961
136578,2c70c95b-8d3c-41e6-821f-30fb97cfd47d,0a60b352-95d4-454a-b9c6-8d24ffbb2324,Opført,Lyongade,24,st,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  70   ,  70   , -, -, -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60932873","55,66033854",101,356264
105023,75602e70-c4af-4c0c-8101-bc982d4900b6,faf6f674-5923-4dde-9f6e-2255d4941a78,Opført,Ved Linden,4,2,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  79   ,  79   , -, -, -, -, -,  5   , -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,59577411","55,66734322",101,613488
112971,c5290279-10a9-4f20-b100-75a62c38943c,577978d0-37da-4b65-8070-3487c5b21ed5,Opført,Ørestads Boulevard,57A,9,910,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  108   ,  108   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58224692","55,63443774",101,565220
135089,f6139d93-9693-4b44-b191-df668518c221,19110452-968a-4229-b8fc-16c30735754f,Opført,Marengovej,12,1,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  78   ,  78   , -, -, -, -, -, -, -, -,4,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62113554","55,65820336",101,366529
105874,bb1a20c4-dff7-42ef-9ab1-015722f6875a,880c8515-c5e4-4358-8bd5-975725fbe6c3,Opført,Anders Henriksens Gade,7,3,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  77   ,  77   , -, -, -, -, -,  2   , -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,59979958","55,66428654",101,862097
135063,1a7728b8-db40-4fca-a572-05278b0adc24,a7edd563-426b-455b-813b-83f7f4678842,Opført,Øresundsvej,47B,4,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  61   ,  61   , -, -, -, -, -,  6   , -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61327956","55,66048723",101,659992
112317,f2fd197a-1cd9-4f67-b160-932eea7df8ae,a5124115-df12-4369-925f-f8bce7c045a5,Opført,Jens Otto Krags Gade,17,3,2,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  77   ,  77   , -, -, -, -, -,  4   , -, -,2,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57018086","55,65890247",101,746500
140196,742c7313-9f79-4250-95ff-ff2a70be2ac0,5eaeefdf-9dc4-4eb9-b9b0-7e02bfb772be,Opført,Østerdalsgade,1A,5,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  63   ,  63   , -, -, -, -, -, -, -, -,1,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60331744","55,65496548",101,8376
133203,744dc84b-58ec-4425-910f-7268f652c5b1,eb08d06c-ff12-4914-afb6-900d25921a41,Opført,Lyneborggade,33,1,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  100   ,  100   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61179605","55,66386768",101,864120
107254,46d5bb93-2d44-4a09-a463-770c4d61d4fc,d8ef0b6e-2389-480f-a9ff-f431e56bb1e6,Opført,Markmandsgade,27,5,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  88   ,  88   , -, -, -, -, -, -, -, -,3,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,60056543","55,66843853",101,14300
132098,9899dfdd-2f3a-45a7-996e-a39f3b6b8be6,03f4e0b3-7a1b-4511-a448-77cdd9732d81,Opført,Jansvej,16,3,-,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  64   ,  64   , -, -, -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61724267","55,64532696",101,272710
136064,7377f580-b1cd-4a6d-abd6-ea82e2abf17c,7c108af6-54c1-43d6-9d7a-97f473cda2ed,Opført,Elbagade,73,2,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  94   ,  94   , -, -, -, -, -, -, -, -,4,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,6176021","55,65453915",101,113701
105078,a3e204ba-62f5-43ad-86aa-1b0f522ec736,f2b63c40-af3d-40a1-8be2-3bb095d80bda,Opført,Carl Th. Zahles Gade,6,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  118   ,  118   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57412418","55,66238977",101,548040
135917,182447fa-4f3f-4588-ad99-33e8872b123e,2beb9585-1417-4b37-bd4d-6408c716c8b6,Opført,Øresundsvej,144C,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  97   ,  97   , -, -, -, -, -,  13   , -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62784883","55,66089039",101,676480
115257,32b7b99b-6fa6-468f-853a-3f3aa9d93063,a2fc800f-05da-4262-b47c-41d6d6d33e0a,Opført,C.F. Møllers Allé,40,st,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  90   ,  90   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57720817","55,63476171",101,3010
414918,f457b305-8a20-4e98-b28f-be13221e14b5,b2624336-1ac1-4b99-aa3d-25662c851dd0,Opført,Strandlodsvej,25D,7,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  111   ,  111   , -, -, -, -, -, -, -, -,4,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,62515809","55,6659422",101,19174
109338,cfc9da34-ab33-43ae-87d0-505657e0e4c8,fd6ab18d-1d2d-41e0-bb2f-28023e4ba48d,Opført,Ørestads Boulevard,61A,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  77   ,  77   , -, -, -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58159035","55,63311247",101,2629
106840,46d5bb93-2d44-4a09-a463-770c4d61d4fc,f4700f9f-0181-40a3-a2ac-3dfa650d0d5d,Opført,Markmandsgade,17,st,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  100   ,  100   , -, -, -, -, -, -, -, -,3,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,59991874","55,66814461",101,14097
108761,da596cf3-8d4f-4100-84c1-201718b10036,daf9fd25-c9a9-4f46-93a3-b4a8d4fa928e,Opført,Artillerivej,116,4,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  102   ,  102   , -,  8   , -, -, -,  11   , -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,5706781","55,65855556",101,4990
104155,6f10d95c-ccbc-4f33-a00e-0f2b34b6db6e,1b89b9d4-436f-49e2-a8aa-e94def97d672,Opført,Hollænderdybet,16,5,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  59   ,  59   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,59747969","55,66456298",101,232271
132859,ada4ae8c-16d1-4009-993e-9d3790ab37d9,7b348ee3-db19-4df0-99bb-05e53557544b,Opført,Messinavej,1,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  67   ,  67   , -, -, -, -, -,  3   , -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62079604","55,66116257",101,375897
136937,9b05c2e3-a05b-461e-8674-5afaf6f63817,71148909-df83-4f5c-99f0-6ea47248a81d,Opført,Greisvej,15,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  59   ,  59   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61804291","55,64499779",101,704408
135429,de91bb98-7f5d-4bec-a52a-8112e115456d,c005cf36-5f7a-4d1d-83be-e36bedd8cb27,Opført,Grækenlandsvej,37,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  53   ,  53   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61632984","55,65208583",101,187322
134301,c8ee137b-8794-41d6-9c28-761fc4b06cad,9afe1f81-6cf7-468d-8b04-4606e5e5f46f,Opført,Bremensgade,29,2,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  62   ,  62   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61749365","55,66590622",101,70956
127331,a6c9b472-cc2c-4edf-9712-4b407f71d674,cf03fea0-eacd-417f-8193-a16e189a46c9,Opført,Amagerbrogade,65,2,-,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  179   ,  179   , -, -, -, -, -, -, -, -,4,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,6039345","55,66149769",101,26060
135128,2023e55a-0f7c-4470-8298-f1513329976c,f80f92a4-605e-4b7c-bcee-f38774d96439,Opført,Marengovej,4,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  51   ,  51   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62016748","55,65845073",101,366162
127326,b707b565-5dbb-436f-b152-24dd9aedf3b6,f0c23791-0182-410e-ac67-e3ebf4b1bdd4,Opført,Reberbanegade,8,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  49   ,  49   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60319334","55,66293921",101,452123
139775,a0c7ed60-6ebf-45ac-968c-3e726c2173b0,2122f47e-3da3-4d9b-aa63-53a6d7113cc3,Opført,Peder Lykkes Vej,54,st,2,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  39   ,  39   , -, -, -, -, -, -, -, -,1,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60251615","55,65417104",101,717240
112343,916dce8d-8ffb-4852-ac5b-fe0554391bc0,09ded738-acd9-46f0-a258-dec5735ce71b,Opført,Islands Brygge,38D,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  118   ,  118   , -, -, -, -, -,  13   , -, -,4,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,5666493","55,65784111",101,25180
103636,b39be0cf-2bad-4ead-90d3-e1c389883e49,c7af2ac2-1d10-4bc2-9004-29c46bed9112,Opført,Islands Brygge,33,5,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  71   ,  71   , -, -, -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57551471","55,66568285",101,266397
136078,7377f580-b1cd-4a6d-abd6-ea82e2abf17c,4a4f6c71-38dc-48de-a6fd-20bd592747bb,Opført,Elbagade,75,3,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  66   ,  66   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61777435","55,65457193",101,113825
104961,c4cd4a9d-04ea-4bc8-b2cd-11341743367a,fab66a8a-f252-49c1-bbb5-43da32550695,Opført,Ved Amagerport,2,1,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  84   ,  84   , -, -, -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,59624326","55,66807597",101,611353
136655,36e4b7d7-776c-44c3-99d3-581cc231f195,3bb400e3-b4dc-45c5-9a32-6d332405111f,Opført,Florensvej,12,1,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  52   ,  52   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62104518","55,65795371",101,146480
131123,91dc8a5c-d24d-4d09-b3a2-654b6237be1c,dbcf6565-6a14-4335-8ccb-7d179e6db804,Opført,Kastrupvej,127,st,2,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  51   ,  51   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62149449","55,64938591",101,296369
131123,91dc8a5c-d24d-4d09-b3a2-654b6237be1c,f2b5f178-8a42-4a38-924b-df1308df4f82,Projekteret,Kastrupvej,127,st,2,2300,København S,-, -, -, -, -, -, -, -,  5   , -, -,-,Oplyst af ejer (eller dennes repræsentant),-,-,-,-,"12,62149449","55,64938591",101,296369
132542,fb83d5e2-4ecf-4ca8-8b06-38a12651d713,f6cbf1c8-eb99-4964-8f55-2b55a6ce641e,Opført,Jansvej,2,1,3,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  50   ,  50   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61662735","55,6469108",101,272079
101787,8c37010b-b629-4307-b8fa-ff1f1a634cc3,732d5524-4549-4090-8455-22e06914e499,Opført,Gunløgsgade,20,1,1,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  59   ,  59   , -, -, -, -, -, -, -, -,1,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57870168","55,66521184",101,197174
101787,8c37010b-b629-4307-b8fa-ff1f1a634cc3,f5ef3d2a-98e7-4b15-9e61-b2b2219de677,Projekteret,Gunløgsgade,20,1,1,2300,København S,-, -, -, -, -, -, -, -,  6   , -, -,-,-,-,-,-,-,"12,57870168","55,66521184",101,197174
126420,3bcdc967-2d5c-4fa5-9553-e813c044d8bd,d6025ac0-9071-415a-aa15-4bcb1d71f7ac,Opført,Halgreensgade,6,st,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  124   ,  124   , -, -, -, -, -, -, -, -,4,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,60627286","55,66545856",101,12560
136594,2c70c95b-8d3c-41e6-821f-30fb97cfd47d,fd1f1197-9dd4-44fd-95b7-73b33f309310,Opført,Spaniensgade,21,4,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  55   ,  55   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60944946","55,66024533",101,521214
113876,14ea44d4-34b5-4aa8-a062-b6199469c79a,5860e29f-9209-41cd-9cd1-db63a29437c6,Opført,Edvard Thomsens Vej,81,6,2,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  83   ,  83   , -, -, -, -, -, -, -, -,2,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57880004","55,63257148",101,779190
134389,c8ee137b-8794-41d6-9c28-761fc4b06cad,3237857a-bf3b-4cc4-b97e-7f75b9684b24,Opført,Bremensgade,43,4,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  67   ,  67   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61661267","55,66582908",101,72185
104519,fe053fe1-51ea-42a3-8a5a-84c0a53cd4a1,71422a0d-48b8-4c61-90d7-abdf976925dc,Opført,Hollænderdybet,20,4,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  97   ,  97   , -, -, -, -, -, -, -, -,4,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,59707725","55,66447327",101,232522
131569,66427371-edc9-48b4-a9ee-72e685f5a367,80ab2e10-f8d9-4d64-a089-e7da373a9615,Opført,Venedigvej,8,4,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  58   ,  58   , -, -, -, -, -,  2   , -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62234297","55,66067932",101,619133
418510,9ed59730-fc51-447e-b255-428831609bfd,ad1b1088-7dd1-49ff-b19a-5c81ae29f649,Opført,Amager Strandvej,162C,1,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  155   ,  155   , -, -, -, -, -, -, -, -,5,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,63397703","55,65850699",101,14968
131089,fe0bd6a9-0deb-4f82-b8b4-1922218b1074,11999b67-13f7-404a-b205-3482805e8fb5,Opført,Øresundsvej,49,2,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  78   ,  78   , -, -, -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61347247","55,66053163",101,820963
112898,c5290279-10a9-4f20-b100-75a62c38943c,89c282ca-8d4d-44e4-9959-93f9fcc61a7d,Opført,Ørestads Boulevard,57A,1,101,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  118   ,  118   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58224692","55,63443774",101,558100
134712,4768cf8d-24c0-432e-aaaa-46b6112520e1,e2311693-f514-44d6-adc0-d843bd987f1b,Opført,Sorrentovej,8,2,mf,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  25   ,  25   , -, -,  2   , -, -, -, -, -,1,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62131788","55,65843122",101,518574
111419,90bfbaf7-b38d-47de-992e-b6f6b6bf1760,f6b2a4b9-b525-42e9-a532-1593560ad032,Opført,Bardenflethsgade,5,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  114   ,  114   , -, -, -, -, -, -, -, -,4,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,59301492","55,66633069",101,31061
